"","title","authors","abstract","categories","submitted","id","doi"
"95","Exact Solutions of Generalized Calogero-Sutherland Models -- BC_N and
  C_N cases","Masamichi Kojima|Nobuyoshi Ohta","  Using a collective field method, we obtain explicit solutions of the
generalized Calogero-Sutherland models that are characterized by the roots of
the classical groups $B_N$ and $C_N$. Starting from the explicit wave functions
for $A_{N-1}$ type expressed in terms of the singular vectors of the $W_N$
algebra, we give a systematic method to construct wave functions and derive
energy eigenvalues for other types of theories.
","hep-th|cond-mat|quant-ph","1996-03-13 02:56:14","hep-th/9603070v2","10.1016/0550-3213(96)00262-3"
"96","Bures and Statistical Distance for Squeezed Thermal States","J. Twamley","  We compute the Bures distance between two thermal squeezed states and deduce
the Statistical Distance metric. By computing the curvature of this metric we
can identify regions of parameter space most sensitive to changes in these
parameters and thus lead to optimum detection statistics.
","quant-ph","1996-03-13 17:15:44","quant-ph/9603019v1","10.1088/0305-4470/29/13/036"
"97","On the concept of the tunneling time","M. S. Marinov|Bilha Segev","  Asymptotic time evolution of a wave packet describing a non-relativistic
particle incident on a potential barrier is considered, using the Wigner
phase-space distribution. The distortion of the trasmitted wave packet is
determined by two time-like parameters, given by the energy derivative of the
complex transmission amplitude. The result is consistent with various
definitions of the tunneling time (e.g. the B\""{u}ttiker-Landauer time, the
complex time and Wigner's phase time). The speed-up effect and the negative
dispersion are discussed, and new experimental implications are considered.
","quant-ph","1996-03-13 17:17:34","quant-ph/9603018v1",""
"98","Flux String in Quantum Billiards with Two Particles","Taksu Cheon|T. Shigehara","  We examine the quantum motion of two particles interacting through a contact
force which are confined in a rectangular domain in two and three dimensions.
When there is a difference in the mass scale of two particles, adiabatic
separation of the fast and slow variables can be performed. Appearance of the
Berry phase and magnetic flux is pointed out. The system is reduced to a
one-particle Aharonov-Bohm billiard in two-dimensional case. In three
dimension, the problem effectively becomes the motion of a particle in the
presence of closed flux string in a box billiard.
","hep-th|chao-dyn|nlin.CD|nucl-th|quant-ph","1996-03-14 08:04:18","hep-th/9603091v1","10.1016/S0375-9601(97)00439-8"
"99","The Standard Model of Quantum Measurement Theory: History and
  Applications","Paul Busch|Pekka Lahti","  The standard model of the quantum theory of measurement is based on an
interaction Hamiltonian in which the observable-to-be-measured is multiplied
with some observable of a probe system. This simple Ansatz has proved extremely
fruitful in the development of the foundations of quantum mechanics. While the
ensuing type of models has often been argued to be rather artificial, recent
advances in quantum optics have demonstrated their prinicpal and practical
feasibility. A brief historical review of the standard model together with an
outline of its virtues and limitations are presented as an illustration of the
mutual inspiration that has always taken place between foundational and
experimental research in quantum physics.
","quant-ph","1996-03-14 13:06:52","quant-ph/9603020v1","10.1007/BF02148831"
"100","Time-of-arrival in quantum mechanics","Norbert Grot|Carlo Rovelli|Ranjeet S. Tate","  We study the problem of computing the probability for the time-of-arrival of
a quantum particle at a given spatial position. We consider a solution to this
problem based on the spectral decomposition of the particle's (Heisenberg)
state into the eigenstates of a suitable operator, which we denote as the
``time-of-arrival'' operator. We discuss the general properties of this
operator. We construct the operator explicitly in the simple case of a free
nonrelativistic particle, and compare the probabilities it yields with the ones
estimated indirectly in terms of the flux of the Schr\""odinger current. We
derive a well defined uncertainty relation between time-of-arrival and energy;
this result shows that the well known arguments against the existence of such a
relation can be circumvented. Finally, we define a ``time-representation'' of
the quantum mechanics of a free particle, in which the time-of-arrival is
diagonal. Our results suggest that, contrary to what is commonly assumed,
quantum mechanics exhibits a hidden equivalence between independent (time) and
dependent (position) variables, analogous to the one revealed by the
parametrized formalism in classical mechanics.
","quant-ph|gr-qc","1996-03-14 16:16:32","quant-ph/9603021v1","10.1103/PhysRevA.54.4676"
"110","Indeterministic Quantum Gravity III. Gravidynamics versus
  Geometrodynamics: Revision of the Einstein Equation","Vladimir S. Mashkevich","  This paper is a continuation of the papers [gr-qc/9409010, gr-qc/9505034]. A
revision of the Einstein equation shows that its dynamic incompleteness,
contrary to a popular opinion, cannot be circumvented by so-called coordinate
conditions. Gravidynamics, i.e., dynamics for gravitational potentials
$g_{\mu\nu}$ is advanced, which differs from geometrodynamics of general
relativity in that the former is based on a projected Einstein equation. Cosmic
gravidynamics, due to a global structure of spacetime, is complete. The most
important result is a possibility of the closed universe with a density below
the critical one.
  Keywords: general relativity, cosmic time, cosmic space, Einstein equation,
quantum, metric, indeterministic
","gr-qc|quant-ph","1996-03-14 18:20:05","gr-qc/9603022v1",""
"210","Quantum error correction in the presence of spontaneous emission","M. B. Plenio|V. Vedral|P. L. Knight","  We present a quantum error correcting code that is invariant under the
conditional time evolution between spontaneous emissions and which can correct
for one general error. The code presented here generalizes previous error
correction codes in that not all errors lead to different error syndromes. This
idea may lead to shorter codes than previously expected.
","quant-ph","1996-03-14 20:51:36","quant-ph/9603022v2","10.1103/PhysRevA.55.67"
"310","Quantum Reservoir Engineering","J. F. Poyatos|J. I. Cirac|P. Zoller","  We show how to design different couplings between a single ion trapped in a
harmonic potential and an environment. This will provide the basis for the
experimental study of the process of decoherence in a quantum system. The
coupling is due to the absorption of a laser photon and subsequent spontaneous
emission. The variation of the laser frequencies and intensities allows one to
``engineer'' the coupling and select the master equation describing the motion
of the ion.
","atom-ph|physics.atom-ph|quant-ph","1996-03-15 14:11:08","atom-ph/9603002v1",""
"410","Collective tests for quantum nonlocality","Asher Peres","  Pairs of spin-1/2 particles are prepared in a Werner state (namely, a mixture
of singlet and random components). If the random component is large enough, the
statistical results of spin measurements that may be performed on each pair
separately can be reproduced by an algorithm involving local ``hidden''
variables. However, if several such pairs are tested simultaneously, a
violation of the Clauser-Horne-Shimony-Holt inequality may occur, and no local
hidden variable model is compatible with the results.
","quant-ph","1996-03-18 09:50:28","quant-ph/9603023v2","10.1103/PhysRevA.54.2685"
"510","Phase operator problem and an index theorem for Q-deformed oscillator","Kazuo Fujikawa","  The notion of index is applied to analyze the phase operator problem
associated with the photon. We clarify the absence of the hermitian phase
operator on the basis of an index consideration. We point out an interesting
analogy between the phase operator problem and the chiral anomaly in gauge
theory, and an appearance of a new class of quantum anomaly is noted. The
notion of index, which is invariant under a wide class of continuous
deformation, is also shown to be useful to characterize the representations of
Q-deformed oscillator algebra.
","hep-th|quant-ph","1996-03-19 08:47:40","hep-th/9603130v2",""
"610","Quantum error correction of dephasing in 3 qubits","Samuel L. Braunstein","  We show how to perform error correction of single qubit dephasing by encoding
a single qubit into a minimum of three. This may be performed in a manner
closely analogous to classical error correction schemes. Further, the resulting
quantum error correction schemes are trivially generalized to the minimal
encoding of arbitrarily many qubits so as to allow for multiqubit dephasing
correction under the sole condition that the environment acts independently on
each qubit.
","quant-ph","1996-03-19 10:43:24","quant-ph/9603024v1",""
"710","Direct Probing of Quantum Phase Space by Photon Counting","Konrad Banaszek|Krzysztof Wodkiewicz","  We propose a very simple experimental setup to measure, via photon counting,
the overlap of the Wigner functions characterizing two single mode light beams.
We show that this scheme can be applied to determine directly the phase space
quasiprobability distribution of the single mode field and in a certain limit
the Wigner function can be measured without use of tomographic reconstruction
algorithms. The deleterious effects of non--unit photodetector efficiency are
analyzed.
","atom-ph|physics.atom-ph|quant-ph","1996-03-19 13:01:15","atom-ph/9603003v2","10.1103/PhysRevLett.76.4344"
"810","On a physical realization of Chern-Simons Theory","F. Ghaboussi","  The physical content of Chern-Simons-action is discussed and it is shown that
this action is proportional to the usual charged matter interaction term in
electrodynamics.
","quant-ph","1996-03-22 17:49:09","quant-ph/9603025v3",""
"910","Efficient Simulation of Quantum Systems by Quantum Computers","Christof Zalka","  We show that the time evolution of the wave function of a quantum mechanical
many particle system can be implemented very efficiently on a quantum computer.
The computational cost of such a simulation is comparable to the cost of a
conventional simulation of the corresponding classical system. We then sketch
how results of interest, like the energy spectrum of a system, can be obtained.
We also indicate that ultimately the simulation of quantum field theory might
be possible on large quantum computers.
  We want to demonstrate that in principle various interesting things can be
done. Actual applications will have to be worked out in detail also depending
on what kind of quantum computer may be available one day...
","quant-ph","1996-03-25 08:37:31","quant-ph/9603026v2","10.1098/rspa.1998.0162"
"101","Homodyne detection for measuring coherent phase state distributions","M. Dakna|L. Knoll|D. -G. Welsch","  Using coherent phase states, parameterized phase state distributions for a
single-mode radiation field are introduced and their integral relation to the
phase-parameterized field-strength distributions is studied. The integral
kernel is evaluated and the problem of direct sampling of the coherent phase
state distributions using balanced homodyne detection is considered. Numerical
simulations show that when the value of the smoothing parameter is not too
small the coherent phase state distributions can be obtained with sufficiently
well accuracy. With decreasing value of the smoothing parameter the
determination of the coherent phase state distributions may be an effort,
because both the numerical calculation of the sampling function and the
measurement of the field-strength distributions are required to be performed
with drastically increasing accuracy.
","quant-ph","1996-03-25 12:03:04","quant-ph/9603027v2",""
"111","Speed Meter As a Quantum Nondemolition Measuring Device for Force","F. Ya. Khalili|Yu. Levin","  Quantum noise is an important issue for advanced LIGO. Although it is in
principle possible to beat the Standard Quantum Limit (SQL), no practical
recipe has been found yet. This paper dicusses quantum noise in the context of
speedmeter-a devise monitoring the speed of the testmass. The scheme proposed
to overcome SQL in this case might be more practical than the methods based on
monitoring position of the testmass.
","gr-qc|quant-ph","1996-03-26 01:16:03","gr-qc/9603046v1","10.1103/PhysRevD.54.4735"
"121","Simulations of Many-Body Quantum Systems by a Quantum Computer","Stephen Wiesner","  We suggest that quantum computers can solve quantum many-body problems that
are impracticable to solve on a classical computer.
","quant-ph","1996-03-26 14:44:18","quant-ph/9603028v1",""
"131","The deformed uncertainty relation and the corresponding beam quality
  factor","Kang Li|Dao-Mu Zhao|Shao-Min Wang","  By using the theory of deformed quantum mechanics, we study the deformed
light beam theoretically. The deformed beam quality factor $M_q^2$ is given
explicitly under the case of deformed light in coherent state. When the
deformation parameter $q$ being a root of unity, the beam quality factor $M_q^2
\leq 1$.
","quant-ph","1996-03-27 04:10:53","quant-ph/9603029v1",""
"141","Gaussian Fluctuations in Chaotic Eigenstates","Mark Srednicki|Frank Stiernelof","  We study the fluctuations that are predicted in the autocorrelation function
of an energy eigenstate of a chaotic, two-dimensional billiard by the
conjecture (due to Berry) that the eigenfunction is a gaussian random variable.
We find an explicit formula for the root-mean-square amplitude of the expected
fluctuations in the autocorrelation function. These fluctuations turn out to be
$O(\hbar^{1/2})$ in the small $\hbar$ (high energy) limit. For comparison, any
corrections due to scars from isolated periodic orbits would also be
$O(\hbar^{1/2})$. The fluctuations take on a particularly simple form if the
autocorrelation function is averaged over the direction of the separation
vector. We compare our various predictions with recent numerical computations
of Li and Robnik for the Robnik billiard, and find good agreement. We indicate
how our results generalize to higher dimensions.
","chao-dyn|cond-mat|nlin.CD|quant-ph","1996-03-28 01:02:57","chao-dyn/9603012v1","10.1088/0305-4470/29/18/013"
"151","Measurement quantum mechanics and experiments on quantum Zeno effect","Carlo Presilla|Roberto Onofrio|Ubaldo Tambini","  Measurement quantum mechanics, the theory of a quantum system which undergoes
a measurement process, is introduced by a loop of mathematical equivalencies
connecting previously proposed approaches. The unique phenomenological
parameter of the theory is linked to the physical properties of an
informational environment acting as a measurement apparatus which allows for an
objective role of the observer. Comparison with a recently reported experiment
suggests how to investigate novel interesting regimes for the quantum Zeno
effect.
","cond-mat|quant-ph","1996-03-28 13:49:37","cond-mat/9603182v1","10.1006/aphy.1996.0052"
"161","Homodyne detection for measuring internal quantum correlations of
  optical pulses","T. Opatrny|D. -G. Welsch|W. Vogel","  A new method is described for determining the quantum correlations at
different times in optical pulses by using balanced homodyne detection. The
signal pulse and sequences of ultrashort test pulses are superimposed, where
for chosen distances between the test pulses their relative phases and
intensities are varied from measurement to measurement. The correlation
statistics of the signal pulse is obtained from the time-integrated difference
photocurrents measured.
","quant-ph","1996-03-28 16:13:20","quant-ph/9603030v1","10.1103/PhysRevA.55.1416"
"171","Error Prevention Scheme with Four Particles","Lev Vaidman|Lior Goldenberg|Stephen Wiesner","  It is shown that a simplified version of the error correction code recently
suggested by Shor exhibits manifestation of the quantum Zeno effect. Thus,
under certain conditions, protection of an unknown quantum state is achieved.
Error prevention procedures based on four-particle and two-particle encoding
are proposed and it is argued that they have feasible practical
implementations.
","quant-ph","1996-03-28 20:11:04","quant-ph/9603031v2","10.1103/PhysRevA.54.R1745"
"181","Discrete Physics and the Dirac Equation","L. H. Kauffman|H. P. Noyes","  We rewrite the 1+1 Dirac equation in light cone coordinates in two
significant forms, and solve them exactly using the classical calculus of
finite differences. The complex form yields ``Feynman's Checkerboard''---a
weighted sum over lattice paths. The rational, real form can also be
interpreted in terms of bit-strings.
","hep-th|quant-ph","1996-03-29 20:36:16","hep-th/9603202v1","10.1016/0375-9601(96)00436-7"
"191","From Heisenberg matrix mechanics to EBK quantization: theory and first
  applications","Wm. R. Greenberg|Abraham Klein|Ivalyo Zlatev|C. T. Li","  Despite the seminal connection between classical multiply-periodic motion and
Heisenberg matrix mechanics and the massive amount of work done on the
associated problem of semiclassical (EBK) quantization of bound states, we show
that there are, nevertheless, a number of previously unexploited aspects of
this relationship that bear on the quantum-classical correspondence. In
particular, we emphasize a quantum variational principle that implies the
classical variational principle for invariant tori. We also expose the more
indirect connection between commutation relations and quantization of action
variables. With the help of several standard models with one or two degrees of
freedom, we then illustrate how the methods of Heisenberg matrix mechanics
described in this paper may be used to obtain quantum solutions with a modest
increase in effort compared to semiclassical calculations. We also describe and
apply a method for obtaining leading quantum corrections to EBK results.
Finally, we suggest several new or modified applications of EBK quantization.
","chem-ph|chao-dyn|nlin.CD|nucl-th|physics.chem-ph|quant-ph","1996-03-29 21:02:13","chem-ph/9603006v1","10.1103/PhysRevA.54.1820"
"201","Mathematical Techniques for Quantum Communication Theory","Christopher A. Fuchs|Carlton M. Caves","  We present mathematical techniques for addressing two closely related
questions in quantum communication theory. In particular, we give a
statistically motivated derivation of the Bures-Uhlmann measure of
distinguishability for density operators, and we present a simplified proof of
the Holevo upper bound to the mutual information of quantum communication
channels. Both derivations give rise to novel quantum measurements.
","quant-ph","1996-04-01 23:23:57","quant-ph/9604001v1",""
"211","Burgers Velocity Fields and the Electromagnetic Forcing in
  Schroedinger's Interpolating Dynamics","P. Garbaczewski|G. Kondrat|R. Olkiewicz","  We explore a connection of the deterministically forced Burgers equation for
local velocity fields with probabilistic solutions of the Schr\""{o}dinger
boundary data problem. An issue of deducing the most likely interpolating
dynamics from the given initial and terminal probability density data is here
investigated to give account of the perturbation by external electromagnetic
fields. A suitable extension of the Hopf-Cole logarithmic transformation allows
to deal with nonconservative drift fields and implies the validity of
appropriately generalised heat equations, which completely determine the
dynamics.
","chao-dyn|nlin.CD|quant-ph","1996-04-03 13:23:19","chao-dyn/9603018v1",""
"221","Multiphoton Ionization as Time-Dependent Tunneling","Klaus Ergenzinger","  A new semiclassical approach to ionization by an oscillating field is
presented. For a delta-function atom, an asymptotic analysis is performed with
respect to a quantity h, defined as the ratio of photon energy to ponderomotive
energy. This h appears formally equivalent to Planck's constant in a suitably
transformed Schroedinger equation and allows semiclassical methods to be
applicable. Systematically, a picture of tunneling wave packets in complex time
is developped, which by interference account for the typical ponderomotive
features of ionization curves. These analytical results are then compared to
numerical simulations and are shown to be in good agreement.
","quant-ph","1996-04-04 10:38:05","quant-ph/9604002v1","10.1103/PhysRevA.55.577"
"231","From quantum cellular automata to quantum lattice gases","David A. Meyer","  A natural architecture for nanoscale quantum computation is that of a quantum
cellular automaton. Motivated by this observation, in this paper we begin an
investigation of exactly unitary cellular automata. After proving that there
can be no nontrivial, homogeneous, local, unitary, scalar cellular automaton in
one dimension, we weaken the homogeneity condition and show that there are
nontrivial, exactly unitary, partitioning cellular automata. We find a one
parameter family of evolution rules which are best interpreted as those for a
one particle quantum automaton. This model is naturally reformulated as a two
component cellular automaton which we demonstrate to limit to the Dirac
equation. We describe two generalizations of this automaton, the second of
which, to multiple interacting particles, is the correct definition of a
quantum lattice gas.
","quant-ph|comp-gas|hep-th|nlin.CG","1996-04-04 19:24:44","quant-ph/9604003v2","10.1007/BF02199356"
"241","Consistent Sets Yield Contrary Inferences in Quantum Theory","Adrian Kent","  In the consistent histories formulation of quantum theory, the probabilistic
predictions and retrodictions made from observed data depend on the choice of a
consistent set. We show that this freedom allows the formalism to retrodict
contrary propositions which correspond to orthogonal commuting projections and
which each have probability one. We also show that the formalism makes contrary
probability one predictions when applied to Gell-Mann and Hartle's generalised
time-neutral quantum mechanics.
","gr-qc|cond-mat|hep-th|quant-ph","1996-04-04 21:12:37","gr-qc/9604012v2","10.1103/PhysRevLett.78.2874"
"251","Exponential and Laguerre Squeezed States for su(1,1) Algebra and
  Calogero-Sutherland Model","Hong-Chen Fu|Ryu Sasaki","  A class of squeezed states for the su(1,1) algebra is found and expressed by
the exponential and Laguerre-polynomial operators acting on the vacuum states.
As a special case it is proved that the Perelomov's coherent state is a
ladder-operator squeezed state and therefore a minimum uncertainty state. The
theory is applied to the two-particle Calogero-Sutherland model. We find some
new squeezed states and compared them with the classical trajectories. The
connection with some su(1,1) quantum optical systems (amplitude-squared
realization, Holstein-Primakoff realization, the two mode realization and a
four mode realization) is also discussed.
","quant-ph","1996-04-05 06:42:17","quant-ph/9604004v1","10.1103/PhysRevA.53.3836"
"261","Separability Criterion for Density Matrices","Asher Peres","  A quantum system consisting of two subsystems is separable if its density
matrix can be written as $\rho=\sum_A w_A\,\rho_A'\otimes\rho_A''$, where
$\rho_A'$ and $\rho_A''$ are density matrices for the two subsytems. In this
Letter, it is shown that a necessary condition for separability is that a
matrix, obtained by partial transposition of $\rho$, has only non-negative
eigenvalues. This criterion is stronger than Bell's inequality.
","quant-ph","1996-04-08 08:37:37","quant-ph/9604005v2","10.1103/PhysRevLett.77.1413"
"271","Quantum Error-Correcting Codes Need Not Completely Reveal the Error
  Syndrome","Peter W. Shor|John A. Smolin","  Quantum error-correcting codes so far proposed have not worked in the
presence of noise which introduces more than one bit of entropy per qubit sent
through a quantum channel, nor can any code which identifies the complete error
syndrome. We describe a code which does not find the complete error syndrome
and can be used for reliable transmission of quantum information through
channels which add more than one bit of entropy per transmitted bit. In the
case of the depolarizing channel our code can be used in a channel of fidelity
.8096. The best existing code worked only down to .8107.
","quant-ph","1996-04-08 17:55:58","quant-ph/9604006v2",""
"281","The exponential map of GL(N)","Alexander Laufer","  A finite expansion of the exponential map for a $N\times N$ matrix is
presented. The method uses the Cayley-Hamilton theorem for writing the higher
matrix powers in terms of the first N-1 ones. The resulting sums over the
corresponding coefficients are rational functions of the eigenvalues of the
matrix.
","hep-th|quant-ph","1996-04-09 15:40:12","hep-th/9604049v1","10.1088/0305-4470/30/15/029"
"291","A decision procedure for unitary linear quantum cellular automata","Christoph Durr|Miklos Santha","  Linear quantum cellular automata were introduced recently as one of the
models of quantum computing. A basic postulate of quantum mechanics imposes a
strong constraint on any quantum machine: it has to be unitary, that is its
time evolution operator has to be a unitary transformation. In this paper we
give an efficient algorithm to decide if a linear quantum cellular automaton is
unitary. The complexity of the algorithm is O(n^((3r-1)/(r+1))) = O(n^3) in the
algebraic computational model if the automaton has a continuous neighborhood of
size r, where $n$ is the size of the input.
","quant-ph|cs.CC","1996-04-09 17:05:26","quant-ph/9604007v5",""
"301","Simple New Axioms for Quantum Mechanics","N. P. Landsman","  The space P of pure states of any physical system, classical or quantum, is
identified as a Poisson space with a transition probability. The latter is a
function p: PxP -> [0,1]; in addition, a Poisson bracket is defined for
functions on P. These two structures are connected through unitarity. Classical
and quantum mechanics are each characterized by a simple axiom on the
transition probability p. Unitarity then determines the Poisson bracket of
quantum mechanics up to a multiplicative constant (identified with Planck's
constant). Superselection rules are naturally incorporated.
","quant-ph","1996-04-10 13:14:55","quant-ph/9604008v1",""
"311","On the absence of bound-state stabilization through short ultra-intense
  fields","A. Fring|V. Kostrykin|R. Schrader","  We address the question of whether atomic bound states begin to stabilize in
the short ultra-intense field limit. We provide a general theory of ionization
probability and investigate its gauge invariance. For a wide range of
potentials we find an upper and lower bound by non-perturbative methods, which
clearly exclude the possibility that the ultra intense field might have a
stabilizing effect on the atom. For short pulses we find almost complete
ionization as the field strength increases.
","quant-ph|atom-ph|chem-ph","1996-04-11 12:26:09","quant-ph/9604009v2","10.1088/0953-4075/29/23/011"
"321","Dark pair coherent states of the motion of a trapped ion","S. -C. Gou|J. Steinbach|P. L. Knight","  We propose a scheme for generating vibrational pair coherent states of the
motion of an ion in a two-dimensional trap. In our scheme, the trapped ion is
excited bichromatically by three laser beams along different directions in the
X-Y plane of the ion trap. We show that if the initial vibrational state is
given by a two-mode Fock state, the final steady state, indicated by the
extinction of the fluorescence emitted by the ion, is a pure state. The
motional state of the ion in the equilibrium realizes that of the
highly-correlated pair coherent state.
","quant-ph","1996-04-11 18:47:01","quant-ph/9604010v1","10.1103/PhysRevA.54.R1014"
"331","On the absence of homogeneous scalar unitary cellular automata","David A. Meyer","  Failure to find homogeneous scalar unitary cellular automata (CA) in one
dimension led to consideration of only ``approximately unitary'' CA---which
motivated our recent proof of a No-go Lemma in one dimension. In this note we
extend the one dimensional result to prove the absence of nontrivial
homogeneous scalar unitary CA on Euclidean lattices in any dimension.
","quant-ph|comp-gas|hep-th|nlin.CG","1996-04-12 05:27:40","quant-ph/9604011v2","10.1016/S0375-9601(96)00745-1"
"341","Insolubility of the Quantum Measurement Problem for Unsharp Observables","P. Busch|A. Shimony","  The quantum mechanical measurement problem is the difficulty of dealing with
the indefiniteness of the pointer observable at the conclusion of a measurement
process governed by unitary quantum dynamics. There has been hope to solve this
problem by eliminating idealizations from the characterization of measurement.
We state and prove two `insolubility theorems' that disappoint this hope. In
both the initial state of the apparatus is taken to be mixed rather than pure,
and the correlation of the object observable and the pointer observable is
allowed to be imperfect. In the {\it insolubility theorem for sharp
observables}, which is only a modest extension of previous results, the object
observable is taken to be an arbitrary projection valued measure. In the {\it
insolubility theorem for unsharp observables}, which is essentially new, the
object observable is taken to be a positive operator v alued measure. Both
theorems show that the measurement problem is not the consequence of neglecting
the ever-present imperfections of actual measurements.
","quant-ph","1996-04-15 10:51:19","quant-ph/9604013v1",""
"351","Spectral properties of quantum $N$-body systems versus chaotic
  properties of their mean field approximations","Patrizia Castiglione|Giovanni Jona-Lasinio|Carlo Presilla","  We present numerical evidence that in a system of interacting bosons there
exists a correspondence between the spectral properties of the exact quantum
Hamiltonian and the dynamical chaos of the associated mean field evolution.
This correspondence, analogous to the usual quantum-classical correspondence,
is related to the formal parallel between the second quantization of the mean
field, which generates the exact dynamics of the quantum $N$-body system, and
the first quantization of classical canonical coordinates. The limit of
infinite density and the thermodynamic limit are then briefly discussed.
","cond-mat|chao-dyn|nlin.CD|quant-ph","1996-04-15 11:30:30","cond-mat/9604084v1","10.1088/0305-4470/29/19/005"
"361","Small-angle scattering on a system of magnetic and electric charges","M. Penttinen","  The generalization of the conformal scattering method for small-angle
scattering processes involving magnetic monopoles and ordinary charges is
constructed. Using this generalization we show that introducing of magnetic
charges corresponds to analytical continuation of the eikonal amplitude in the
complex charge plane (the imaginary part is proportional to the magnetic
charge). We calculate explicitly the eikonal amplitude for scattering on a dyon
and two monopoles in terms of confluent hypergeometric functions. The
singularities of the corresponding amplitudes (focal points) are studied in
details.
","quant-ph|hep-ph|hep-th","1996-04-15 15:20:57","quant-ph/9604012v1","10.1142/S0217751X97001687"
"371","Is the quantum state (an) observable?","P. Busch","  We explore the sense in which the state of a physical system may or may not
be regarded (an) observable in quantum mechanics. Simple and general arguments
from various lines of approach are reviewed which demonstrate the following
no-go claims: (1) the structure of quantum mechanics precludes the
determination of the state of a single system by means of measurements
performed on that system only; (2) there is no way of using entangled
two-particle states to transmit superluminal signals. Employing the
representation of observables as general positive operator valued measures, our
analysis allows one to indicate whether optimal separation of different states
is achieved by means of sharp or unsharp observables.
","quant-ph","1996-04-16 16:38:10","quant-ph/9604014v1",""
"381","Electronic Structures in C60-Polymers (review)","Kikuo Harigaya","  Variations in the band structures of C60-polymers are studied, when
conjugation conditions and the electron number are changed. We use a
semiempirical model with the Su-Schrieffer-Heeger type electron-phonon
interactions. In the neutral one-dimensional C60-polymer, electronic structures
change among direct-gap insulators and the metal, depending on the degree of
conjugations. High pressure experiments could observe such pressure-induced
metal-insulator transitions. The C60-polymer doped with one electron per one
molecule is always a metal. The energy difference between the highest-occupied
state and the lowest-unoccupied state of the neutral system becomes smaller
upon doping owing to the polaron effects. When the C60-polymer is doped with
two electrons per one C60, the system is insulating. When the conjugation in
the direction of the polymer chain is smaller, it is a direct-gap insulator.
The energy gap becomes indirect when the conjugation is stronger. We also study
the antiferromagnetic phase of AC60 by using a tight-binding model with
long-range Coulomb interactions. The antiferromagnetism is well described by
the model. The comparison with the photoemission studies shows that the new
band around the Fermi energy of the AC60 phase can be explaind by the extremely
large intrusion of an energy level into the gap of the neutral system. This
indicates that the interaction effects among electrons are important in doped
C60-polymers.
","cond-mat.mtrl-sci|chem-ph|cond-mat.soft|cond-mat.str-el|mtrl-th|physics.atm-clus|physics.chem-ph|physics.optics|quant-ph","1996-04-17 13:17:09","cond-mat/9604113v1",""
"391","QED for a Fibrillar Medium of Two-Level Atoms","Andre' Leclair","  We consider a fibrillar medium with a continuous distribution of two-level
atoms coupled to quantized electromagnetic fields. Perturbation theory is
developed based on the current algebra satisfied by the atomic operators. The
one-loop corrections to the dispersion relation for the polaritons and the
dielectric constant are computed. Renormalization group equations are derived
which demonstrate a screening of the two-level splitting at higher energies.
Our results are compared with known results in the slowly varying envelope and
rotating wave approximations. We also discuss the quantum sine-Gordon theory as
an approximate theory.
","hep-th|atom-ph|cond-mat|quant-ph","1996-04-17 15:46:55","hep-th/9604100v3","10.1103/PhysRevA.56.782"
"401","Sonoluminescence and the Heimlich Effect","Alan Chodos","  The phenomenon of sonoluminescence (SL), originally observed some sixty years
ago, has recently become the focus of renewed interest, particularly with the
discovery that one can trap a single bubble and induce it to exhibit SL stably
over a large number of acoustical cycles.
  In this work we shall adopt a version of the provocative suggestion put
forward by Schwinger: the mechanism responsible for the radiation in SL is a
dynamic version of the Casimir effect. It has been known since Casimir's
original work in 1948 that the zero-point energy of quantum fields can be
modified by the presence of boundaries, and that these modifications generate
observable effects. For example, in Casimir's original work, the quantum
fluctuations of the electromagnetic field in the presence of a pair of
uncharged, parallel, perfectly conducting plates were shown to give rise to an
attractive force between the plates.
","hep-ph|acc-phys|atom-ph|quant-ph","1996-04-19 17:09:50","hep-ph/9604368v1",""
"411","The capacity of the noisy quantum channel","Seth Lloyd","  An upper limit is given to the amount of quantum information that can be
transmitted reliably down a noisy, decoherent quantum channel. A class of
quantum error-correcting codes is presented that allow the information
transmitted to attain this limit. The result is the quantum analog of Shannon's
bound and code for the noisy classical channel.
","quant-ph","1996-04-19 22:28:31","quant-ph/9604015v2","10.1103/PhysRevA.55.1613"
"421","Improvement of measurement accuracy in SU(1,1) interferometers","C. Brif|Y. Ben-Aryeh","  We consider an SU(1,1) interferometer employing four-wave mixers that is fed
with two-mode states which are both coherent and intelligent states of the
SU(1,1) Lie group. It is shown that the phase sensitivity of the interferometer
can be essentially improved by using input states with a large photon-number
difference between the modes.
","quant-ph","1996-04-20 09:51:09","quant-ph/9604016v1","10.1088/1355-5111/8/1/001"
"431","Parity-dependent squeezing of light","C. Brif|A. Mann|A. Vourdas","  A parity-dependent squeezing operator is introduced which imposes different
SU(1,1) rotations on the even and odd subspaces of the harmonic oscillator
Hilbert space. This operator is used to define parity-dependent squeezed states
which exhibit highly nonclassical properties such as strong antibunching,
quadrature squeezing, strong oscillations in the photon-number distribution,
etc. In contrast to the usual squeezed states whose $Q$ and Wigner functions
are simply Gaussians, the parity-dependent squeezed states have much more
complicated $Q$ and Wigner functions that exhibit an interesting interference
in phase space. The generation of these states by parity-dependent quadratic
Hamiltonians is also discussed.
","quant-ph","1996-04-20 10:05:18","quant-ph/9604017v1","10.1088/0305-4470/29/9/018"
