"","title","authors","abstract","categories","submitted","id","doi"
"6612","Experimental test of quantum contextuality in neutron interferometry","H. Bartosik|J. Klepp|C. Schmitzer|S. Sponar|A. Cabello|H. Rauch|Y. Hasegawa","  We performed an experimental test of the Kochen-Specker theorem based on an
inequality derived from the Peres-Mermin proof, using spin-path (momentum)
entanglement in a single neutron system. Following the strategy proposed by
Cabello et al. [Phys. Rev. Lett. 100, 130404 (2008)], a Bell-like state was
generated and three expectation values were determined. The observed violation
2.291 +/- 0.008 > 1 clearly shows that quantum mechanical predictions cannot be
reproduced by noncontextual hidden variables theories.
","quant-ph","2009-04-29 10:56:36","0904.4576v2","10.1103/PhysRevLett.103.040403"
"6712","Experimental characterization of three-wave mixing in a multimode
  nonlinear KTiOPO_4 waveguide","Michal Karpinski|Czeslaw Radzewicz|Konrad Banaszek","  We report experimental determination of the phase-matching function for
type-II three-wave mixing in a periodically poled KTiOPO_4 waveguide in the
792-815 nm spectral region. The measurement was performed by sum-frequency
generation of spectrally tuned fundamental components. Strong dependence of the
observed signal on the excited spatial modes in the waveguide has been observed
and fully interpreted. These results indicate a route to employ the waveguide
for spontaneous parametric down-conversion producing photon pairs in
well-defined spatial modes.
","quant-ph","2009-04-29 11:28:22","0904.4577v2","10.1063/1.3132086"
"6812","Quantum walk on the line with quantum rings","Orsolya Kálmán|Tamás Kiss|Péter Földi","  We propose a scheme to implement the one-dimensional coined quantum walk with
electrons transported through a two-dimensional network of spintronic
semiconductor quantum rings. The coin degree of freedom is represented by the
spin of the electron, while the discrete position of the walker corresponds to
the label of the rings in one of the spatial directions in the network. We
assume that Rashba-type spin-orbit interaction is present in the rings, the
strength of which can be tuned by an external electric field. The geometry of
the device, together with the appropriate spin-orbit interaction strengths,
ensure the realization of the coin-toss (i.e. spin-flip) and the step operator.
","cond-mat.mes-hall|quant-ph","2009-04-29 11:52:32","0904.4588v2",""
"6912","Wigner's Theorem and geometry of extreme positive maps","Janusz Grabowski|Marek Kus|Giuseppe Marmo","  We consider transformation maps on the space of states which are symmetries
in the sense of Wigner. Due to the convex nature of the space of states, the
set of these maps has a convex structure. We investigate the possibility of a
complete characterization of extreme maps of this convex body, to be able to
contribute to the classification of positive maps. Our study provides a variant
of Wigner's theorem originally proved for ray transformations in Hilbert
spaces.
","math-ph|math.MP|math.QA|quant-ph|52A20, 81Q70","2009-04-29 12:01:53","0904.4589v2","10.1088/1751-8113/42/34/345301"
"7012","The speed of quantum and classical learning for performing the k-th root
  of NOT","Daniel Manzano|Marcin Pawlowski|Caslav Brukner","  We consider quantum learning machines -- quantum computers that modify
themselves in order to improve their performance in some way -- that are
trained to perform certain classical task, i.e. to execute a function which
takes classical bits as input and returns classical bits as output. This allows
a fair comparison between learning efficiency of quantum and classical learning
machine in terms of the number of iterations required for completion of
learning. We find an explicit example of the task for which numerical
simulations show that quantum learning is faster than its classical
counterpart. The task is extraction of the k-th root of NOT (NOT = logical
negation), with k=2^m and m \in N. The reason for this speed-up is that
classical machine requires memory of size log k=m to accomplish the learning,
while the memory of a single qubit is sufficient for the quantum machine for
any k.
","quant-ph","2009-04-29 12:30:17","0904.4571v2","10.1088/1367-2630/11/11/113018"
"7116","Experimental superradiance and slow light effects for quantum memories","Andreas Walther|Atia Amari|Stefan Kröll|Alexey Kalachev","  The effects of high optical depth phenomena, such as superradiance, are
investigated in potential quantum memory materials. The results may have
relevance for several schemes, including CRIB, AFC and EIT-based quantum
memories, which are based on using ensembles as storage media. It is shown that
strong superradiant effects, manifested as decay rates larger than 1/T2*, are
present even for moderate values of alphaL < 5, and increases as a function of
alphaL. For even higher alphaL, effects like off-resonant slow light is
demonstrated and discussed, and finally, the efficiency of time-reversed
optimized input pulses are tested. A maximum retrieval efficiency of ~20% is
reached, and agreement with the theoretically expected result is discussed.
","quant-ph","2009-04-29 14:23:25","0904.4621v1",""
"7214","Controllability and Observability of Multi-Spin Systems: Constraints by
  Symmetry and by Relaxation","U. Sander|T. Schulte-Herbrueggen","  We investigate the universality of multi-spin systems in architectures of
various symmetries of coupling type and topology. Explicit reachability sets
under symmetry constraints are provided. Thus for a given (possibly symmetric)
experimental coupling architecture several decision problems can be solved in a
unified way: (i) can a target Hamiltonian be simulated? (ii) can a target gate
be synthesised? (iii) to which extent is the system observable by a given set
of detection operators? and, as a special case of the latter, (iv) can an
underlying system Hamiltonian be identified with a given set of detection
operators? Finally, in turn, lack of symmetry provides a convenient necessary
condition for full controllability. Though often easier to assess than the
well-established Lie-algebra rank condition, this is not sufficient unless the
candidate dynamic simple Lie algebra can be pre-identified uniquely, which is
fortunately less complicated than expected.
","quant-ph","2009-04-29 16:15:48","0904.4654v2",""
"7312","Many worlds and modality in the interpretation of quantum mechanics: an
  algebraic approach","G. Domenech|H. Freytes|C. de Ronde","  Many worlds interpretations (MWI) of quantum mechanics avoid the measurement
problem by considering every term in the quantum superposition as actual. A
seemingly opposed solution is proposed by modal interpretations (MI) which
state that quantum mechanics does not provide an account of what `actually is
the case', but rather deals with what `might be the case', i.e. with
possibilities. In this paper we provide an algebraic framework which allows us
to analyze in depth the modal aspects of MWI. Within our general formal scheme
we also provide a formal comparison between MWI and MI, in particular, we
provide a formal understanding of why --even though both interpretations share
the same formal structure-- MI fall pray of Kochen-Specker (KS) type
contradictions while MWI escape them.
","quant-ph","2009-04-29 17:25:45","0904.4666v1","10.1063/1.3177454"
"7412","Fermionic Projected Entangled Pair States","Christina V. Kraus|Norbert Schuch|Frank Verstraete|J. Ignacio Cirac","  We introduce a family of states, the fPEPS, which describes fermionic systems
on lattices in arbitrary spatial dimensions. It constitutes the natural
extension of another family of states, the PEPS, which efficiently approximate
ground and thermal states of spin systems with short-range interactions. We
give an explicit mapping between those families, which allows us to extend
previous simulation methods to fermionic systems. We also show that fPEPS
naturally arise as exact ground states of certain fermionic Hamiltonians. We
give an example of such a Hamiltonian, exhibiting criticality while obeying an
area law.
","quant-ph|cond-mat.other","2009-04-29 17:26:34","0904.4667v2","10.1103/PhysRevA.81.052338"
"7512","Spatial modes in waveguided parametric down-conversion","Andreas Christ|Kaisa Laiho|Andreas Eckstein|Thomas Lauckner|Peter J. Mosley|Christine Silberhorn","  The propagation of several spatial modes has a significant impact on the
structure of the emission from parametric down-conversion in a nonlinear
waveguide. This manifests itself not only in the spatial correlations of the
photon pairs but also, due to new phase-matching conditions, in the output
spectrum, radically altering the degree of entanglement within each pair. Here
we investigate both theoretically and experimentally the results of
higher-order spatial-mode propagation in nonlinear waveguides. We derive
conditions for the creation of pairs in these modes and present observations of
higher-order mode propagation in both the spatial and spectral domains.
Furthermore, we observe correlations between the different degrees of freedom
and finally we discuss strategies for mitigating any detrimental effects and
optimizing pair production in the fundamental mode.
","quant-ph","2009-04-29 17:52:45","0904.4668v2","10.1103/PhysRevA.80.033829"
"7612","The role of preparation in quantum process tomography","Kavan Modi|E. C. G. Sudarshan","  In a recent letter one of us pointed out how differences in preparation
procedures for quantum experiments can lead to non-trivial differences in the
results of the experiment. The difference arise from the initial correlations
between the system and environment. Therefore, any quantum experiment that is
prone to the influences from the environment must be prepared carefully. In
this paper, we study quantum process tomography in light of this. We suggest
several experimental setups, where preparation of initial state plays a role on
the final outcome of the experiment. We show that by studying the linearity and
the positivity of the resulting maps the experimenter can determine the nature
of the initial correlations between the system and the environment.
","quant-ph","2009-04-29 19:11:30","0904.4663v1","10.1103/PhysRevA.81.052119"
"7712","Approximating the ground state of gapped quantum spin systems","Eman Hamza|Spyridon Michalakis|Bruno Nachtergaele|Robert Sims","  We consider quantum spin systems defined on finite sets $V$ equipped with a
metric. In typical examples, $V$ is a large, but finite subset of Z^d. For
finite range Hamiltonians with uniformly bounded interaction terms and a
unique, gapped ground state, we demonstrate a locality property of the
corresponding ground state projector. In such systems, this ground state
projector can be approximated by the product of observables with quantifiable
supports. In fact, given any subset, X, of V the ground state projector can be
approximated by the product of two projections, one supported on X and one
supported on X^c, and a bounded observable supported on a boundary region in
such a way that as the boundary region increases, the approximation becomes
better. Such an approximation was useful in proving an area law in one
dimension, and this result corresponds to a multi-dimensional analogue.
","quant-ph|cond-mat.str-el|math-ph|math.MP","2009-04-29 19:37:16","0904.4642v1","10.1063/1.3206662"
"7812","Abrupt and gradual changes of information through the Kane solid state
  computer","N. Metwally","  The susceptibility of the transformed information to the filed and system
parameters is investigated for the Kane solid state computer. It has been
shown, that the field polarization and the initial state of the system play the
central roles on the abrupt and gradual quench of the purity and the fidelity.
If the field and the initial state are in different polarizations, then the
purity and the fidelity decrease abruptly, while for the common polarization
the decay is gradual and smooth. For some class of initial states one can send
the information without any loss. Therefore, by controlling on the devices one
can increase the time of safe communication, reduce the amount of exchange
information between the state and its environment and minimize the purity
decrease rate.
","quant-ph","2009-04-29 21:21:03","0904.4706v1","10.1088/0031-8949/82/03/035004"
"7912","Capacitance measurements and electrostatic calibrations in experiments
  measuring the Casimir force","R. S. Decca|E. Fischbach|G. L. Klimchitskaya|D. E. Krause|D. López|U. Mohideen|V. M. Mostepanenko","  We compare the results of capacitance measurements in the lens-plane and
sphere-plane configurations with theoretical predictions from various models of
a spherical surface. It is shown that capacitance measurements are incapable of
discriminating between models of perfect and modified spherical surfaces in an
experiment demonstrating the anomalous scaling law for the electric force.
Claims to the contrary in the recent literature are explained by the use of
irregular comparison. The data from capacitance measurements in an experiment
measuring the Casimir force using a micromechanical torsional oscillator are
shown to be in excellent agreement with theoretical predictions using the model
of a perfect spherical surface.
","quant-ph","2009-04-29 23:50:58","0904.4720v3",""
"8012","Extended JC-Dicke model for a two-component atomic BEC inside a cavity","Yong Li|Peng Zhang|Z. D. Wang","  We consider a trapped two-component atomic Bose-Einstein condensate (BEC),
where each atom with three energy-levels is coupled to an optical cavity field
and an external classical optical field as well as a microwave field to form
the so-called $\Delta$-type configuration. After adiabatically eliminating the
atomic excited state, an extended JC-Dicke model is derived under the
rotating-wave approximation. The scaled ground-state energy and the phase
diagram of this model Hamiltonian are investigated in the framework of
mean-field approach. A new phase transition is revealed when the amplitude of
microwave field changes its sign.
","quant-ph","2009-04-30 01:29:01","0904.4730v2","10.1140/epjd/e2010-00126-4"
"8116","Entanglement Generation by Qubit Scattering in Three Dimensions","Yuichiro Hida|Hiromichi Nakazato|Kazuya Yuasa|Yasser Omar","  A qubit (a spin-1/2 particle) prepared in the up state is scattered by local
spin-flipping potentials produced by the two target qubits (two fixed spins),
both prepared in the down state, to generate an entangled state in the latter
when the former is found in the down state after scattering. The scattering
process is analyzed in three dimensions, both to lowest order and in full order
in perturbation, with an appropriate renormalization for the latter. The
entanglement is evaluated in terms of the concurrence as a function of the
incident and scattering angles, the size of the incident wave packet, and the
detector resolution, to clarify the key elements for obtaining an entanglement
with high quality. The characteristics of the results are also discussed in the
context of (in)distinguishability of alternative paths for a quantum particle.
","quant-ph","2009-04-30 08:57:16","0904.4762v2","10.1103/PhysRevA.80.012310"
"8214","A Note on Quantum Entanglement and PPT","Shao-Ming Fei|Xianqing Li-Jost","  We study quantum states for which the PPT criterion is both sufficient and
necessary for separability. We present a class of 3x3 bipartite mixed states
and show that these states are separable if and only if they are PPT.
","quant-ph","2009-04-30 09:15:13","0904.4766v1","10.1142/S0219749909005328"
"8312","Retarded Casimir-Polder force on an atom near reflecting microstructures","Claudia Eberlein|Robert Zietal","  We derive the fully retarded energy shift of a neutral atom in two different
geometries useful for modelling etched microstructures. First we calculate the
energy shift due to a reflecting cylindrical wire, and then we work out the
energy shift due to a semi-infinite reflecting half-plane. We analyze the
results for the wire in various limits of the wire radius and the distance of
the atom from the wire, and obtain simple asymptotic expressions useful for
estimates. For the half-plane we find an exact representation of the
Casimir-Polder interaction in terms of a single, fast converging integral,
which is easy to evaluate numerically.
","quant-ph","2009-04-30 10:40:57","0904.4785v1","10.1103/PhysRevA.80.012504"
"8412","Hamilton's theory of turns revisited","N. Mukunda|S. Chaturvedi|R. Simon","  We present a new approach to Hamilton's theory of turns for the groups
  SO(3) and SU(2) which renders their properties, in particular their
composition law, nearly trivial and immediately evident upon inspection.
  We show that the entire construction can be based on binary rotations rather
than mirror reflections.
","quant-ph","2009-04-30 10:56:52","0904.4787v1","10.1007/s12043-010-0001-3"
"8512","Hawking Radiation from an Acoustic Black Hole on an Ion Ring","Birger Horstmann|Benni Reznik|Serena Fagnocchi|J. Ignacio Cirac","  In this article we propose to simulate acoustic black holes with ions in
rings. If the ions are rotating with a stationary and inhomogeneous velocity
profile, regions can appear where the ion velocity exceeds the group velocity
of the phonons. In these regions phonons are trapped like light in black holes,
even though we have a discrete field theory and a nonlinear dispersion
relation. We study the appearance of Hawking radiation in this setup and
propose a scheme to detect it.
","quant-ph|gr-qc|hep-th","2009-04-30 11:54:37","0904.4801v3","10.1103/PhysRevLett.104.250403"
"8612","Multipartite bound entanglement and multi-setting Bell inequalities","Dong Pyo Chi|Kabgyun Jeong|Taewan Kim|Kyungjin Lee|Soojoon Lee","  D\""{u}r [Phys. Rev. Lett. {\bf 87}, 230402 (2001)] constructed $N$-qubit
bound entangled states which violate a Bell inequality for $N\ge 8$, and his
result was recently improved by showing that there exists an $N$-qubit bound
entangled state violating the Bell inequality if and only if $N\ge 6$ [Phys.
Rev. A {\bf 79}, 032309 (2009)]. On the other hand, it has been also shown that
the states which D\""{u}r considered violate Bell inequalities different from
the inequality for $N\ge 6$. In this paper, by employing different forms of
Bell inequalities, in particular, a specific form of Bell inequalities with $M$
settings of the measuring apparatus for sufficiently large $M$, we prove that
there exists an $N$-qubit bound entangled state violating the $M$-setting Bell
inequality if and only if $N\ge 4$.
","quant-ph","2009-04-30 13:03:15","0904.4818v1","10.1103/PhysRevA.80.032330"
"8712","Coherent manipulation of Bose-Einstein condensates with state-dependent
  microwave potentials on an atom chip","Pascal Boehi|Max F. Riedel|Johannes Hoffrogge|Jakob Reichel|Theodor W. Haensch|Philipp Treutlein","  Entanglement-based technologies, such as quantum information processing,
quantum simulations, and quantum-enhanced metrology, have the potential to
revolutionise our way of computing and measuring and help clarifying the
puzzling concept of entanglement itself. Ultracold atoms on atom chips are
attractive for their implementation, as they provide control over quantum
systems in compact, robust, and scalable setups. An important tool in this
system is a potential depending on the internal atomic state. Coherent dynamics
in this potential combined with collisional interactions allows entanglement
generation both for individual atoms and ensembles. Here, we demonstrate
coherent manipulation of Bose-condensed atoms in such a potential, generated in
a novel way with microwave near-fields on an atom chip. We reversibly entangle
atomic internal and motional states, realizing a trapped-atom interferometer
with internal-state labelling. Our system provides control over collisions in
mesoscopic condensates, paving the way for on-chip generation of many-particle
entanglement and quantum-enhanced metrology with spin-squeezed states.
","quant-ph","2009-04-30 13:55:00","0904.4837v2","10.1038/nphys1329"
"8812","Magnetism, entropy, and the first nano-machines","Gargi Mitra-Delmotte|A. N. Mitra","  The efficiency of bio-molecular motors stems from reversible interactions
$\sim$ $k_B T$; weak bonds stabilizing intermediate states (enabling $direct$
conversion of chemical into mechanical energy). For their (unknown) origins, we
suggest that a magnetically structured phase (MSP) formed via accretion of
super-paramagnetic particles (S-PPs) by magnetic rocks on the Hadean Ocean
floor had hosted motor-like diffusion of ligand-bound S-PPs through its
template-layers; its ramifications range from optical activity to quantum
coherence. A gentle flux gradient offers both detailed-balance breaking
non-equilibrium and $asymmetry$ to a magnetic dipole, undergoing infinitesimal
spin-alignment changes. Periodic perturbation of this background by local
H-fields of template-partners can lead to periodic high and low-template
affinity states, due to the dipole's magnetic degree of freedom. An
accompanying magnetocaloric effect allows interchange between system-entropy
and bath temperature. We speculate on a magnetic reproducer in a setting close
to the mound-scenario of Russell and coworkers that could evolve bio- ratchets.
","cond-mat.soft|physics.bio-ph|quant-ph","2009-04-30 14:08:10","0904.4845v2","10.2478/s11534-009-0143-4"
"8912","Sudden death of distillability in qutrit-qutrit systems","Wei Song|Lin Chen|Shi-Liang Zhu","  We introduce the concept of distillability sudden death, i.e., free entangled
states can evolve into non-distillable (bound entangled or separable) states in
finite time under local noise. We describe the phenomenon through a specific
model of local dephasing noise and compare the behavior of states in terms of
the Bures fidelity. Then we propose a few methods to avoid distillability
sudden death of states under (general) local dephasing noise, so that free
entangled states can be robust against decoherence. Moreover, we find that
bound entangled states are unstable in the limit of infinite time.
","quant-ph","2009-04-30 14:17:07","0904.4847v2","10.1103/PhysRevA.80.012331"
"9012","How long can a quantum memory withstand depolarizing noise?","Fernando Pastawski|Alastair Kay|Norbert Schuch|Ignacio Cirac","  We investigate the possibilities and limitations of passive Hamiltonian
protection of a quantum memory against depolarizing noise. Without protection,
the lifetime of a single qubit is independent of N, the number of qubits
composing the memory. In the presence of a protecting Hamiltonian, the lifetime
increases at most logarithmically with N. We construct an explicit
time-independent Hamiltonian which saturates this bound, exploiting the noise
itself to achieve the protection.
","quant-ph","2009-04-30 15:24:23","0904.4861v2","10.1103/PhysRevLett.103.080501"
"9116","A quantum de Finetti theorem in phase space representation","Anthony Leverrier|Nicolas J. Cerf","  The quantum versions of de Finetti's theorem derived so far express the
convergence of n-partite symmetric states, i.e., states that are invariant
under permutations of their n parties, towards probabilistic mixtures of
independent and identically distributed (i.i.d.) states. Unfortunately, these
theorems only hold in finite-dimensional Hilbert spaces, and their direct
generalization to infinite-dimensional Hilbert spaces is known to fail. Here,
we address this problem by considering invariance under orthogonal
transformations in phase space instead of permutations in state space, which
leads to a new type of quantum de Finetti's theorem that is particularly
relevant to continuous-variable systems. Specifically, an n-mode bosonic state
that is invariant with respect to this continuous symmetry in phase space is
proven to converge towards a probabilistic mixture of i.i.d. Gaussian states
(actually, n identical thermal states).
","quant-ph","2009-04-30 15:52:20","0904.4862v2","10.1103/PhysRevA.80.010102"
"9214","Quantum superadditivity in linear optics networks: sending bits via
  multiple access Gaussian channels","L. Czekaj|J. K. Korbicz|R. W. Chhajlany|P. Horodecki","  We study classical capacity regions of quantum Gaussian multiple access
channels (MAC). In classical variants of such channels, whilst some capacity
superadditivity-type effects such as the so called {\it water filling effect}
may be achieved, a fundamental classical additivity law can still be
identified, {\it viz.} adding resources to one sender is never advantageous to
other senders in sending their respective information to the receiver. Here, we
show that quantum resources allows violation of this law, by providing two
illustrative schemes of experimentally feasible Gaussian MACs.
","quant-ph","2009-04-30 16:00:47","0904.4870v1","10.1103/PhysRevA.82.020302"
"9312","Problems in the Lifshitz Theory of Atom-Wall Interaction","G. L. Klimchitskaya|E. V. Blagov|V. M. Mostepanenko","  Problems in the Lifshitz theory of atom-wall interaction arise when the dc
conductivity of dielectric wall is included into the model of the dielectric
response. We review the low-temperature behavior of the free energy and entropy
of dispersion interaction for both dielectric and metallic walls. Consistency
of the obtained results with thermodynamics and experimental data is analyzed.
Recent attempts to include the screening effects and diffusion currents into
the Lifshitz theory are considered. It is shown that this leads to the
violation of the Nernst heat theorem for wide classes of wall materials. The
physical reasons for the emergence of thermodynamic and experimental
inconsistencies are elucidated.
","quant-ph","2009-04-30 17:17:34","0904.4892v1","10.1142/S0217751X09045352"
"9412","Could one make a diamond-based quantum computer?","A Marshall Stoneham|A H Harker|Gavin W Morley","  We assess routes to a diamond-based quantum computer, where we specifically
look towards scalable devices, with at least 10 linked quantum gates. Such a
computer should satisfy the deVincenzo rules and might be used at convenient
temperatures. The specific examples we examine are based on the optical control
of electron spins. For some such devices, nuclear spins give additional
advantages. Since there have already been demonstrations of basic
initialisation and readout, our emphasis is on routes to two-qubit quantum gate
operations and the linking of perhaps 10-20 such gates. We analyse the dopant
properties necessary, especially centres containing N and P, and give results
using simple scoping calculations for the key interactions determining gate
performance. Our conclusions are cautiously optimistic: it may be possible to
develop a useful quantum information processor that works above cryogenic
temperatures.
","quant-ph","2009-04-30 17:26:09","0904.4895v1","10.1088/0953-8984/21/36/364222"
"9512","Discrete, Tunable Color Entanglement","S. Ramelow|L. Ratschbacher|A. Fedrizzi|N. K. Langford|A. Zeilinger","  Although frequency multiplexing of information has revolutionized the field
of classical communications, the color degree of freedom (DOF) has been used
relatively little for quantum applications. We experimentally demonstrate a new
hybrid quantum gate that transfers polarization entanglement of non-degenerate
photons onto the color DOF. We create, for the first time, high quality,
discretely color-entangled states (with energy bandgap up to 8.4 THz) without
any filtering or postselection, and unambiguously verify and quantify the
amount of entanglement (tangle, 0.611$\pm$0.009) by reconstructing a restricted
density matrix; we generate a range of maximally entangled states, including a
set of mutually unbiased bases for an encoded qubit space. The technique can be
generalized to transfer polarization entanglement onto other photonic DOFs,
like orbital angular momentum.
","quant-ph","2009-04-30 18:54:20","0904.4916v1","10.1103/PhysRevLett.103.253601"
"9612","Density matrix of a single photon produced in parametric down conversion
  derived","Piotr Kolenderski|Wojciech Wasilewski","  We introduce an effective numerical method of density matrix determination of
fiber coupled single photon generated in process of spontaneous parametric down
conversion in type I non-collinear configuration. The presented theory has been
successfully applied in case of source exploited in Phys. Rev. Lett. 99, 123601
(2007) to demonstrate the experimental characterization of spectral state of
single photon.
","quant-ph","2009-04-30 19:19:55","0904.4920v1","10.1103/PhysRevA.80.015801"
"9712","Hopf Fibration and Quantum Entanglement in Qubit Systems","P. A. Pinilla|J. R. Luthra","  Based on the geometry of entangled three and two qubit states, we present the
connection between the entanglement measure of the three-qubit state defined
using the last Hopf fibration and the entanglement measures known as two- and
three-tangle. Moreover, the generalization of the geometric representation of
four qubit state and a potential entanglement measure is studied using
sedenions for the simplification of the Hilbert space S^31 of the four qubit
system. An entanglement measure is proposed and the degree of entanglement is
calculated for specific states. The difficulties of a possible generalization
are discussed.
","quant-ph","2009-04-30 19:34:01","0904.4925v1",""
"9812","Modelling and optimization of photon pair sources based on spontaneous
  parametric down-conversion","Piotr Kolenderski|Wojciech Wasilewski|Konrad Banaszek","  We address the problem of efficient modelling of photon pairs generated in
spontaneous parametric down-conversion and coupled into single-mode fibers. It
is shown that when the range of relevant transverse wave vectors is restricted
by the pump and fiber modes, the computational complexity can be reduced
substantially with the help of the paraxial approximation, while retaining the
full spectral characteristics of the source. This approach can serve as a basis
for efficient numerical calculations, or can be combined with analytically
tractable approximations of the phase matching function. We introduce here a
cosine-gaussian approximation of the phase matching function which works for a
broader range of parameters than the gaussian model used previously. The
developed modelling tools are used to evaluate characteristics of the photon
pair sources such as the pair production rate and the spectral purity
quantifying frequency correlations. Strategies to generate spectrally
uncorrelated photons, necessary in multiphoton interference experiments, are
analyzed with respect to trade-offs between parameters of the source.
","quant-ph","2009-04-30 20:22:10","0905.0009v1","10.1103/PhysRevA.80.013811"
"9912","Matrix permanent and quantum entanglement of permutation invariant
  states","Tzu-Chieh Wei|Simone Severini","  We point out that a geometric measure of quantum entanglement is related to
the matrix permanent when restricted to permutation invariant states. This
connection allows us to interpret the permanent as an angle between vectors. By
employing a recently introduced permanent inequality by Carlen, Loss and Lieb,
we can prove explicit formulas of the geometric measure for permutation
invariant basis states in a simple way.
","quant-ph|math-ph|math.CO|math.MP","2009-04-30 20:51:34","0905.0012v2","10.1063/1.3464263"
"10012","The geometric measure of entanglement for a symmetric pure state with
  positive amplitudes","Masahito Hayashi|Damian Markham|Mio Murao|Masaki Owari|Shashank Virmani","  In this paper for a class of symmetric multiparty pure states we consider a
conjecture related to the geometric measure of entanglement: 'for a symmetric
pure state, the closest product state in terms of the fidelity can be chosen as
a symmetric product state'. We show that this conjecture is true for symmetric
pure states whose amplitudes are all non-negative in a computational basis. The
more general conjecture is still open.
","quant-ph","2009-04-30 20:54:32","0905.0010v2","10.1063/1.3271041"
"170","Optimised control of Stark-shift-chirped rapid-adiabatic-passage in a
  lambda-type three-level system","Johann-Heinrich Schönfeldt|Jason Twamley|Stojan Rebić","  Inhomogeneous broadening of energy levels is one of the principal limiting
factors for achieving ""slow"" or ""stationary"" light in solid state media by
means of electromagnetically induced transparency (EIT), a quantum version of
stimulated Raman adiabatic passage (STIRAP). Stark-shift-chirped
rapid-adiabatic-passage (SCRAP) has been shown to be far less sensitive to
inhomogeneous broadening than STIRAP, a population transfer technique to which
it is closely related. We further optimise the pulses used in SCRAP to be even
less sensitive to inhomogeneous broadening in a lambda-type three-level system.
The optimised pulses perform at a higher fidelity than the standard gaussian
pulses for a wide range of detunings (i.e. large inhomogeneous broadening).
","quant-ph","2009-05-01 06:10:07","0905.0052v1","10.1103/PhysRevA.80.043401"
"270","An Entanglement Filter","Ryo Okamoto|Jeremy L. O'Brien|Holger F. Hofmann|Tomohisa Nagata|Keiji Sasaki|Shigeki Takeuchi","  The ability to filter quantum states is a key capability in quantum
information science and technology, in which one-qubit filters, or polarizers,
have found wide application. Filtering on the basis of entanglement requires
extension to multi-qubit filters with qubit-qubit interactions. We demonstrated
an optical entanglement filter that passes a pair of photons if they have the
desired correlations of their polarization. Such devices have many important
applications to quantum technologies.
","quant-ph","2009-05-01 11:51:14","0905.0074v1","10.1126/science.1167182"
"370","On the Burgers vector of a wave dislocation","Mark R. Dennis","  Following Nye and Berry's analogy with crystal dislocations, an approach to
the Burgers vector of a wave dislocation (phase singularity, optical vortex) is
proposed. It is defined to be a regularized phase gradient evaluated at the
phase singularity, and is computed explicitly. The screw component of this
vector is naturally related to the helicoidal twisting of wavefronts along a
vortex line, and is related to the helicity of the phase gradient. The edge
component is related to the nearby current flow (defined by the phase gradient)
perpendicular to the vortex, and the distribution of this component is found
numerically for random two-dimensional monochromatic waves.
","physics.optics|math-ph|math.MP|quant-ph","2009-05-01 16:13:21","0905.0111v1","10.1088/1464-4258/11/9/094002"
"470","Quantum feedback by discrete quantum non-demolition measurements:
  towards on-demand generation of photon-number states","I. Dotsenko|M. Mirrahimi|M. Brune|S. Haroche|J. -M. Raimond|P. Rouchon","  We propose a quantum feedback scheme for the preparation and protection of
photon number states of light trapped in a high-Q microwave cavity. A quantum
non-demolition measurement of the cavity field provides information on the
photon number distribution. The feedback loop is closed by injecting into the
cavity a coherent pulse adjusted to increase the probability of the target
photon number. The efficiency and reliability of the closed-loop state
stabilization is assessed by quantum Monte-Carlo simulations. We show that, in
realistic experimental conditions, Fock states are efficiently produced and
protected against decoherence.
","quant-ph","2009-05-01 16:37:41","0905.0114v1","10.1103/PhysRevA.80.013805"
"570","Quantum Simulations with Cold Trapped Ions","Michael Johanning|Andres Varon|Christof Wunderlich","  The control of internal and motional quantum degrees of freedom of laser
cooled trapped ions has been subject to intense theoretical and experimental
research for about three decades. In the realm of quantum information science
the ability to deterministically prepare and measure quantum states of trapped
ions is unprecedented. This expertise may be employed to investigate physical
models conceived to describe systems that are not directly accessible for
experimental investigations. Here, we give an overview of current theoretical
proposals and experiments for such quantum simulations with trapped ions. This
includes various spin models (e.g., the quantum transverse Ising model, or a
neural network), the Bose-Hubbard Hamiltonian, the Frenkel-Kontorova model, and
quantum fields and relativistic effects.
","quant-ph","2009-05-01 16:49:23","0905.0118v1","10.1088/0953-4075/42/15/154009"
